animal_id,created,note,session_id,is_deleted,is_alert
7907,2022-02-02 16:01:04.861,"New Tag: OR02525",592,0,0
8176,2022-02-02 16:02:09.770,"Previous Tag: 17266BB",592,0,0
8176,2022-02-02 16:02:10.064,"New Tag: OR02526",592,0,0
8249,2022-02-02 16:02:34.802,"Previous Tag: 17018BB",592,0,0
8249,2022-02-02 16:02:35.081,"New Tag: OR02527",592,0,0
8093,2022-02-02 16:03:00.995,"Previous Tag: 17497AG",592,0,0
8093,2022-02-02 16:03:01.292,"New Tag: OR02528",592,0,0
7687,2022-02-02 16:03:31.851,"Previous Tag: 16274BB",592,0,0
7687,2022-02-02 16:03:32.138,"New Tag: OR02529",592,0,0
8706,2022-02-02 16:05:00.216,"Old tag 17053bb",592,0,0
8706,2022-02-02 16:05:51.163,"New Tag: OR02530",592,0,0
8338,2022-02-02 16:07:03.696,"Previous Tag: 17263AA",592,0,0
8338,2022-02-02 16:07:03.987,"New Tag: OR02531",592,0,0
8200,2022-02-02 16:07:46.224,"Previous Tag: 19040AA",592,0,0
8200,2022-02-02 16:07:46.509,"New Tag: OR02532",592,0,0
7783,2022-02-02 16:08:12.303,"Previous Tag: 18165AA",592,0,0
7783,2022-02-02 16:08:12.596,"New Tag: OR02534",592,0,0
7998,2022-02-02 16:08:45.687,"Previous Tag: 16164DD",592,0,0
7998,2022-02-02 16:08:45.999,"New Tag: OR02533",592,0,0
8362,2022-02-02 16:09:09.483,"Previous Tag: 14053BB",592,0,0
8362,2022-02-02 16:09:09.766,"New Tag: OR02535",592,0,0
8284,2022-02-02 16:09:44.996,"Previous Tag: 17392AA",592,0,0
8284,2022-02-02 16:09:45.262,"New Tag: OR02536",592,0,0
8212,2022-02-02 16:10:25.527,"Previous Tag: 19070AA",592,0,0
8212,2022-02-02 16:10:25.839,"New Tag: OR02537",592,0,0
8068,2022-02-04 08:48:44.295,"Previous Tag: 14126SS",592,0,0
8068,2022-02-04 08:48:44.633,"New Tag: OR02538",592,0,0
7997,2022-02-04 08:49:31.756,"Previous Tag: 16164CC",592,0,0
7997,2022-02-04 08:49:32.059,"New Tag: OR02539",592,0,0
7801,2022-02-04 08:50:38.542,"Previous Tag: 14013SG",592,0,0
7801,2022-02-04 08:50:38.971,"New Tag: OR02540",592,0,0
8569,2022-02-04 08:51:59.052,"Previous Tag: 15004AA",592,0,0
8569,2022-02-04 08:51:59.329,"New Tag: OR02541",592,0,0
8393,2022-02-04 08:52:38.979,"Previous Tag: 18086AG",592,0,0
8393,2022-02-04 08:52:39.264,"New Tag: OR02542",592,0,0
8409,2022-02-04 08:53:43.233,"Previous Tag: 19192SS",592,0,0
8409,2022-02-04 08:53:43.515,"New Tag: OR02543",592,0,0
8133,2022-02-04 08:54:19.378,"Previous Tag: 19067BB",592,0,0
8133,2022-02-04 08:54:19.702,"New Tag: OR02544",592,0,0
8268,2022-02-04 08:54:53.028,"Previous Tag: 19147AA",592,0,0
8268,2022-02-04 08:54:53.502,"New Tag: OR02545",592,0,0
8399,2022-02-04 08:55:32.381,"Previous Tag: 19187AA",592,0,0
8399,2022-02-04 08:55:32.787,"New Tag: OR02546",592,0,0
7827,2022-02-04 08:56:15.166,"Previous Tag: 17003AA",592,0,0
7827,2022-02-04 08:56:15.439,"New Tag: OR02547",592,0,0
7851,2022-02-04 08:56:49.550,"Previous Tag: 17648AA",592,0,0
7851,2022-02-04 08:56:49.814,"New Tag: OR02548",592,0,0
7744,2022-02-04 08:57:49.751,"Previous Tag: 14063BB",592,0,0
7744,2022-02-04 08:57:50.026,"New Tag: OR02549",592,0,0
8279,2022-02-04 08:58:40.450,"Previous Tag: 19136BB",592,0,0
8279,2022-02-04 08:58:40.721,"New Tag: OR02550",592,0,0
8505,2022-02-04 08:59:37.441,"Previous Tag: 15118AA",592,0,0
8505,2022-02-04 08:59:37.755,"New Tag: OR02551",592,0,0
8636,2022-02-04 08:59:58.140,"Previous Tag: 18073AA",592,0,0
8636,2022-02-04 08:59:58.410,"New Tag: OR02552",592,0,0
8631,2022-02-04 09:00:34.662,"Previous Tag: 16015BB",592,0,0
8631,2022-02-04 09:00:34.939,"New Tag: OR02553",592,0,0
7892,2022-02-04 09:01:17.577,"Previous Tag: 16280DD",592,0,0
7892,2022-02-04 09:01:17.861,"New Tag: OR02555",592,0,0
7788,2022-02-04 09:01:39.087,"Previous Tag: 17245BB",592,0,0
7788,2022-02-04 09:01:39.374,"New Tag: OR02554",592,0,0
7968,2022-02-04 09:02:53.675,"Previous Tag: 19197BB",592,0,0
7968,2022-02-04 09:02:53.961,"New Tag: OR02556",592,0,0
8435,2022-02-04 09:03:23.063,"Previous Tag: 19057BG",592,0,0
8435,2022-02-04 09:03:23.343,"New Tag: OR02557",592,0,0
8471,2022-02-04 09:03:53.719,"Previous Tag: 17098CC",592,0,0
8471,2022-02-04 09:03:53.991,"New Tag: OR02558",592,0,0
7782,2022-02-04 09:05:01.340,"Previous Tag: 9017SS",592,0,0
7782,2022-02-04 09:05:01.629,"New Tag: OR02559",592,0,0
7861,2022-02-04 09:07:27.128,"Previous Tag: 17214AA",592,0,0
7861,2022-02-04 09:07:27.484,"New Tag: OR02560",592,0,0
8280,2022-02-04 09:08:59.981,"Previous Tag: 19212SS",592,0,0
8280,2022-02-04 09:09:00.250,"New Tag: OR02561",592,0,0
7823,2022-02-04 09:09:26.998,"Previous Tag: 19044AA",592,0,0
7823,2022-02-04 09:09:27.265,"New Tag: OR02562",592,0,0
8668,2022-02-04 09:10:12.432,"Previous Tag: 17285AA",592,0,0
8668,2022-02-04 09:10:12.717,"New Tag: OR02564",592,0,0
8092,2022-02-04 09:10:36.256,"Previous Tag: 15060BB",592,0,0
8092,2022-02-04 09:10:36.616,"New Tag: OR02563",592,0,0
7739,2022-02-04 09:11:38.851,"Previous Tag: 17268EE",592,0,0
7739,2022-02-04 09:11:39.133,"New Tag: OR02565",592,0,0
7763,2022-02-04 09:12:11.938,"Previous Tag: 15090BB",592,0,0
7763,2022-02-04 09:12:12.332,"New Tag: OR02566",592,0,0
8358,2022-02-04 09:12:39.781,"Previous Tag: 16290BB",592,0,0
8358,2022-02-04 09:12:40.180,"New Tag: OR02567",592,0,0
7753,2022-02-04 09:13:05.860,"Previous Tag: 18259AA",592,0,0
7753,2022-02-04 09:13:06.145,"New Tag: OR02568",592,0,0
7702,2022-02-04 09:13:35.342,"Previous Tag: 19076AA",592,0,0
7702,2022-02-04 09:13:35.610,"New Tag: OR02569",592,0,0
8110,2022-02-04 09:14:07.379,"Previous Tag: 17204AA",592,0,0
8110,2022-02-04 09:14:07.741,"New Tag: OR02570",592,0,0
8357,2022-02-04 09:14:36.843,"Previous Tag: 16290AA",592,0,0
8357,2022-02-04 09:14:37.155,"New Tag: OR02571",592,0,0
7819,2022-02-04 09:15:08.201,"Previous Tag: 17046AA",592,0,0
7819,2022-02-04 09:15:08.473,"New Tag: OR02572",592,0,0
8711,2022-02-04 09:15:30.685,"Previous Tag: 16265BBB",592,0,0
8711,2022-02-04 09:15:30.975,"New Tag: OR02573",592,0,0
8673,2022-02-04 09:16:03.532,"Previous Tag: 12035AA",592,0,0
8673,2022-02-04 09:16:03.796,"New Tag: OR02574",592,0,0
8101,2022-02-04 09:16:30.064,"Previous Tag: 17059AA",592,0,0
8101,2022-02-04 09:16:30.337,"New Tag: OR02575",592,0,0
8356,2022-02-04 09:16:57.638,"Previous Tag: 17270BB",592,0,0
8356,2022-02-04 09:16:57.976,"New Tag: OR02576",592,0,0
8046,2022-02-04 09:17:43.183,"Previous Tag: 15024SS",592,0,0
8046,2022-02-04 09:17:43.463,"New Tag: OR02577",592,0,0
8031,2022-02-04 09:18:09.753,"Previous Tag: 15013BB",592,0,0
8031,2022-02-04 09:18:10.167,"New Tag: OR02578",592,0,0
7981,2022-02-04 09:18:38.311,"Previous Tag: 17236AA",592,0,0
7981,2022-02-04 09:18:38.582,"New Tag: OR02579",592,0,0
8660,2022-02-04 09:19:05.190,"Previous Tag: 17262AA",592,0,0
8660,2022-02-04 09:19:05.466,"New Tag: OR02580",592,0,0
7822,2022-02-04 09:19:29.841,"Previous Tag: 14084BB",592,0,0
7822,2022-02-04 09:19:30.124,"New Tag: OR02581",592,0,0
7821,2022-02-04 09:20:33.995,"Previous Tag: 14084AA",592,0,0
7821,2022-02-04 09:20:34.301,"New Tag: OR02582",592,0,0
7838,2022-02-04 09:21:05.167,"Previous Tag: 16095BB",592,0,0
7838,2022-02-04 09:21:05.447,"New Tag: OR02583",592,0,0
8000,2022-02-04 09:21:43.716,"Previous Tag: 17312AG",592,0,0
8000,2022-02-04 09:21:44.194,"New Tag: OR02585",592,0,0
8151,2022-02-04 09:23:16.705,"Previous Tag: 18051BB",592,0,0
8151,2022-02-04 09:23:17.056,"New Tag: OR02584",592,0,0
8022,2022-02-04 09:24:06.043,"Previous Tag: 16204AA",592,0,0
8022,2022-02-04 09:24:06.302,"New Tag: 21019",592,0,0
7932,2022-02-04 09:24:53.034,"Previous Tag: 18126BB",592,0,0
7932,2022-02-04 09:24:53.340,"New Tag: OR02586",592,0,0
8034,2022-02-04 09:25:15.522,"Previous Tag: 19069SS",592,0,0
8034,2022-02-04 09:25:15.820,"New Tag: OR02588",592,0,0
8704,2022-02-04 09:25:51.303,"Previous Tag: 17062SS",592,0,0
8704,2022-02-04 09:25:51.587,"New Tag: OR02587",592,0,0
8375,2022-02-04 09:26:10.450,"Previous Tag: 16021AA",592,0,0
8375,2022-02-04 09:26:10.805,"New Tag: OR02589",592,0,0
8463,2022-02-04 09:26:55.937,"Previous Tag: 17215AA",592,0,0
8463,2022-02-04 09:26:56.234,"New Tag: OR02590",592,0,0
8526,2022-02-04 09:27:18.183,"Previous Tag: 16081BB",592,0,0
8526,2022-02-04 09:27:18.454,"New Tag: OR02591",592,0,0
8255,2022-02-04 09:27:44.810,"Previous Tag: 17206CC",592,0,0
8255,2022-02-04 09:27:45.094,"New Tag: OR02592",592,0,0
8584,2022-02-04 09:28:08.810,"Previous Tag: 15174BB",592,0,0
8584,2022-02-04 09:28:09.270,"New Tag: OR02593",592,0,0
8469,2022-02-04 09:28:34.285,"Previous Tag: 18277DD",592,0,0
8469,2022-02-04 09:28:34.560,"New Tag: OR02594",592,0,0
8563,2022-02-04 09:28:56.763,"Previous Tag: 17297DD",592,0,0
8563,2022-02-04 09:28:57.030,"New Tag: OR02595",592,0,0
8185,2022-02-04 09:29:29.368,"Previous Tag: 16125AA",592,0,0
8185,2022-02-04 09:29:29.657,"New Tag: OR02596",592,0,0
7985,2022-02-04 09:30:03.044,"Previous Tag: 17393AA",592,0,0
7985,2022-02-04 09:30:03.320,"New Tag: OR02597",592,0,0
8278,2022-02-04 09:30:52.720,"Previous Tag: 19136AA",592,0,0
8278,2022-02-04 09:30:52.990,"New Tag: OR02598",592,0,0
8536,2022-02-04 09:31:20.196,"Previous Tag: 16018BB",592,0,0
8536,2022-02-04 09:31:20.500,"New Tag: OR02599",592,0,0
7675,2022-02-04 09:31:40.803,"Previous Tag: 19087BB",592,0,0
7675,2022-02-04 09:31:41.070,"New Tag: OR02600",592,0,0
8690,2022-02-04 09:32:11.227,"Previous Tag: 16278AA",592,0,0
8690,2022-02-04 09:32:11.518,"New Tag: OR02601",592,0,0
7773,2022-02-04 09:32:34.650,"Previous Tag: 18186BB",592,0,0
7773,2022-02-04 09:32:34.920,"New Tag: OR02602",592,0,0
7943,2022-02-04 09:33:01.581,"Previous Tag: 16062AA",592,0,0
7943,2022-02-04 09:33:01.862,"New Tag: OR02603",592,0,0
8519,2022-02-04 09:33:30.452,"Previous Tag: 17271BB",592,0,0
8519,2022-02-04 09:33:30.731,"New Tag: OR02604",592,0,0
7955,2022-02-04 09:33:53.986,"Previous Tag: 16297EE",592,0,0
7955,2022-02-04 09:33:54.273,"New Tag: OR02605",592,0,0
8114,2022-02-04 09:36:59.978,"Previous Tag: OR02257",592,0,0
8114,2022-02-04 09:37:00.265,"New Tag: 21021",592,0,0
7735,2022-02-04 09:37:28.352,"Previous Tag: 19012AA",592,0,0
7735,2022-02-04 09:37:28.664,"New Tag: 21022",592,0,0
7662,2022-02-04 09:38:30.478,"Previous Tag: 16276AA",592,0,0
7662,2022-02-04 09:38:30.757,"New Tag: OR02606",592,0,0
8618,2022-02-04 09:39:00.201,"Previous Tag: 17103AA",592,0,0
8618,2022-02-04 09:39:00.476,"New Tag: OR02607",592,0,0
8640,2022-02-04 09:39:27.312,"Previous Tag: 19031BB",592,0,0
8640,2022-02-04 09:39:27.580,"New Tag: OR02608",592,0,0
7804,2022-02-04 09:39:54.427,"Previous Tag: 19038AA",592,0,0
7804,2022-02-04 09:39:54.722,"New Tag: OR02609",592,0,0
8012,2022-02-04 09:40:18.378,"Previous Tag: 17016BB",592,0,0
8012,2022-02-04 09:40:18.661,"New Tag: OR02610",592,0,0
8119,2022-02-04 09:41:05.367,"Previous Tag: 16147AA",592,0,0
8119,2022-02-04 09:41:05.682,"New Tag: OR02611",592,0,0
8056,2022-02-04 09:41:32.264,"Previous Tag: 16174EE",592,0,0
8056,2022-02-04 09:41:32.540,"New Tag: OR02612",592,0,0
8355,2022-02-04 09:42:03.248,"Previous Tag: 17270AA",592,0,0
8355,2022-02-04 09:42:03.561,"New Tag: OR02613",592,0,0
8535,2022-02-04 09:42:36.127,"Previous Tag: 16018AA",592,0,0
8535,2022-02-04 09:42:36.397,"New Tag: OR02614",592,0,0
8387,2022-02-04 09:43:10.984,"Previous Tag: 17299AA",592,0,0
8387,2022-02-04 09:43:11.288,"New Tag: OR02615",592,0,0
8404,2022-02-04 09:44:34.952,"Previous Tag: 16192SS",592,0,0
8404,2022-02-04 09:44:35.242,"New Tag: OR02616",592,0,0
8577,2022-02-04 09:44:52.489,"Previous Tag: 18001AA",592,0,0
8577,2022-02-04 09:44:52.824,"New Tag: OR02618",592,0,0
7652,2022-02-04 09:47:19.397,"Previous Tag: 19211BB",592,0,0
7652,2022-02-04 09:47:19.658,"New Tag: 21023",592,0,0
8650,2022-02-04 09:48:57.516,"Previous Tag: 17134AA",592,0,0
8650,2022-02-04 09:48:57.824,"New Tag: OR02619",592,0,0
8445,2022-02-04 09:49:09.680,"Previous Tag: 17391AA",592,0,0
8445,2022-02-04 09:49:09.944,"New Tag: OR02620",592,0,0
8445,2022-02-04 09:50:28.686,"Previous Tag: OR02620",592,0,0
8445,2022-02-04 09:50:28.992,"New Tag: 21024",592,0,0
7718,2022-02-04 09:51:21.487,"Previous Tag: 17500BB",592,0,0
7718,2022-02-04 09:51:21.770,"New Tag: OR02620",592,0,0
8545,2022-02-04 09:51:58.453,"Previous Tag: 19127AA",592,0,0
8545,2022-02-04 09:51:58.738,"New Tag: OR02621",592,0,0
7741,2022-02-04 09:52:27.109,"Previous Tag: 19103AA",592,0,0
7741,2022-02-04 09:52:27.448,"New Tag: OR02622",592,0,0
7781,2022-02-04 09:53:08.954,"Previous Tag: 19085BB",592,0,0
7781,2022-02-04 09:53:09.229,"New Tag: OR02623",592,0,0
8449,2022-02-04 09:53:36.606,"Previous Tag: 19064AA",592,0,0
8449,2022-02-04 09:53:36.954,"New Tag: OR02624",592,0,0
8107,2022-02-04 09:54:04.690,"Previous Tag: 17398AA",592,0,0
8107,2022-02-04 09:54:05.018,"New Tag: OR02625",592,0,0
8316,2022-02-04 09:54:26.825,"Previous Tag: 17073AA",592,0,0
8316,2022-02-04 09:54:27.112,"New Tag: OR02626",592,0,0
8288,2022-02-04 09:55:17.099,"Previous Tag: 19200AA",592,0,0
8288,2022-02-04 09:55:17.370,"New Tag: OR02627",592,0,0
8042,2022-02-04 09:55:52.836,"Previous Tag: 16109BB",592,0,0
8042,2022-02-04 09:55:53.103,"New Tag: OR02628",592,0,0
7742,2022-02-04 09:56:20.446,"Previous Tag: 19103BB",592,0,0
7742,2022-02-04 09:56:20.715,"New Tag: OR02629",592,0,0
7919,2022-02-04 09:56:49.075,"Previous Tag: 18075AA",592,0,0
7919,2022-02-04 09:56:49.391,"New Tag: OR02630",592,0,0
8235,2022-02-04 09:57:12.135,"Previous Tag: 18199AA",592,0,0
8235,2022-02-04 09:57:12.404,"New Tag: OR02631",592,0,0
8418,2022-02-04 09:57:42.441,"Previous Tag: 17395SS",592,0,0
8418,2022-02-04 09:57:42.756,"New Tag: OR02632",592,0,0
7792,2022-02-04 09:58:19.942,"Previous Tag: 14107BB",592,0,0
7792,2022-02-04 09:58:20.245,"New Tag: OR02633",592,0,0
7873,2022-02-04 09:59:02.722,"Previous Tag: 17113BG",592,0,0
7873,2022-02-04 09:59:03.040,"New Tag: OR02634",592,0,0
8244,2022-02-04 09:59:31.581,"Previous Tag: 19071S",592,0,0
8244,2022-02-04 09:59:31.850,"New Tag: OR02635",592,0,0
7891,2022-02-04 10:00:25.120,"Previous Tag: 16280CC",592,0,0
7891,2022-02-04 10:00:25.398,"New Tag: OR02636",592,0,0
7896,2022-02-04 10:00:52.045,"Previous Tag: 16004EE",592,0,0
7896,2022-02-04 10:00:52.344,"New Tag: OR02638",592,0,0
8308,2022-02-04 10:01:43.300,"Previous Tag: 18016BB",592,0,0
8308,2022-02-04 10:01:43.580,"New Tag: OR02637",592,0,0
8377,2022-02-04 10:02:13.445,"Previous Tag: 18221SS",592,0,0
8377,2022-02-04 10:02:13.712,"New Tag: 21025",592,0,0
8494,2022-02-04 10:03:09.143,"Previous Tag: 16295EE",592,0,0
8494,2022-02-04 10:03:09.428,"New Tag: OR02639",592,0,0
8155,2022-02-04 10:03:37.623,"Previous Tag: 17396AA",592,0,0
8155,2022-02-04 10:03:37.942,"New Tag: OR02640",592,0,0
8390,2022-02-04 10:03:56.732,"Previous Tag: 16236SSS",592,0,0
8390,2022-02-04 10:03:57.253,"New Tag: OR02641",592,0,0
7867,2022-02-04 10:04:55.272,"Previous Tag: 17039BB",592,0,0
7867,2022-02-04 10:04:55.539,"New Tag: 21026",592,0,0
8052,2022-02-04 10:05:34.421,"Previous Tag: 16065AA",592,0,0
8052,2022-02-04 10:05:34.688,"New Tag: OR02642",592,0,0
7813,2022-02-04 10:05:58.259,"Previous Tag: 19150BB",592,0,0
7813,2022-02-04 10:05:58.536,"New Tag: OR02643",592,0,0
8044,2022-02-04 10:06:30.785,"Previous Tag: 16056AA",592,0,0
8044,2022-02-04 10:06:31.112,"New Tag: 21027",592,0,0
8605,2022-02-04 10:06:55.698,"Previous Tag: 17068BB",592,0,0
8605,2022-02-04 10:06:55.982,"New Tag: OR02644",592,0,0
7883,2022-02-04 10:07:19.449,"Previous Tag: 18135AA",592,0,0
7883,2022-02-04 10:07:19.724,"New Tag: OR02645",592,0,0
7719,2022-02-04 10:08:27.579,"Previous Tag: 18161SS",592,0,0
7719,2022-02-04 10:08:27.885,"New Tag: OR02155",592,0,0
8352,2022-02-04 10:10:02.026,"Previous Tag: 19048SS",592,0,0
8352,2022-02-04 10:10:02.293,"New Tag: OR02646",592,0,0
8163,2022-02-04 10:10:23.914,"Previous Tag: 16178SS",592,0,0
8163,2022-02-04 10:10:24.190,"New Tag: OR02647",592,0,0
7694,2022-02-04 10:10:51.960,"Previous Tag: 14109BG",592,0,0
7694,2022-02-04 10:10:52.258,"New Tag: OR02648",592,0,0
8378,2022-02-04 10:11:15.818,"Previous Tag: 17082AA",592,0,0
8378,2022-02-04 10:11:16.109,"New Tag: OR02649",592,0,0
8004,2022-02-04 10:12:03.342,"Previous Tag: 19173AA",592,0,0
8004,2022-02-04 10:12:03.632,"New Tag: OR02651",592,0,0
3763,2022-02-04 10:13:45.018,"Scrapie or02650",592,0,0
8015,2022-02-04 10:14:38.022,"Previous Tag: 16247AA",592,0,0
8015,2022-02-04 10:14:38.501,"New Tag: OR02652",592,0,0
7879,2022-02-04 10:15:01.878,"Previous Tag: 18300BB",592,0,0
7879,2022-02-04 10:15:02.161,"New Tag: OR02653",592,0,0
8425,2022-02-04 10:15:52.103,"Previous Tag: 16101BB",592,0,0
8425,2022-02-04 10:15:52.427,"New Tag: OR02654",592,0,0
8127,2022-02-04 10:16:17.686,"Previous Tag: 17216AA",592,0,0
8127,2022-02-04 10:16:17.964,"New Tag: OR02659",592,0,0
8127,2022-02-04 10:17:09.429,"Previous Tag: OR02659",592,0,0
8127,2022-02-04 10:17:09.696,"New Tag: OR02656",592,0,0
8287,2022-02-04 10:17:29.471,"Previous Tag: 17300BB",592,0,0
8287,2022-02-04 10:17:29.859,"New Tag: OR02655",592,0,0
7837,2022-02-04 10:18:08.637,"Previous Tag: 16095AA",592,0,0
7837,2022-02-04 10:18:08.912,"New Tag: 21028",592,0,0
8427,2022-02-04 10:18:46.081,"Previous Tag: 14057SS",592,0,0
8427,2022-02-04 10:18:46.500,"New Tag: OR02658",592,0,0
2431,2022-02-04 10:19:42.245,"Scrapie or02657",592,0,0
8336,2022-02-04 10:20:00.366,"Previous Tag: 18116AA",592,0,0
8336,2022-02-04 10:20:00.664,"New Tag: OR02659",592,0,0
7928,2022-02-04 10:20:37.494,"Previous Tag: 18063BB",592,0,0
7928,2022-02-04 10:20:37.819,"New Tag: OR02660",592,0,0
8634,2022-02-04 10:21:36.253,"Previous Tag: 17218AA",592,0,0
8634,2022-02-04 10:21:36.526,"New Tag: OR02661",592,0,0
8291,2022-02-04 10:21:59.850,"Previous Tag: 17191DD",592,0,0
8291,2022-02-04 10:22:00.137,"New Tag: OR02662",592,0,0
8538,2022-02-04 10:22:28.185,"Previous Tag: 19003BB",592,0,0
8538,2022-02-04 10:22:28.550,"New Tag: OR02663",592,0,0
8194,2022-02-04 10:23:10.016,"Previous Tag: 17302AA",592,0,0
8194,2022-02-04 10:23:10.289,"New Tag: OR02665",592,0,0
7926,2022-02-04 10:24:06.100,"Previous Tag: 17496BB",592,0,0
7926,2022-02-04 10:24:06.590,"New Tag: 21029",592,0,0
8687,2022-02-04 10:24:41.766,"Previous Tag: 12096SS",592,0,0
8687,2022-02-04 10:24:42.037,"New Tag: OR026664",592,0,0
8687,2022-02-04 10:24:47.815,"Previous Tag: OR026664",592,0,0
8687,2022-02-04 10:24:48.105,"New Tag: OR02664",592,0,0
8261,2022-02-04 10:25:03.785,"Previous Tag: 16073BB",592,0,0
8261,2022-02-04 10:25:04.067,"New Tag: OR02666",592,0,0
8564,2022-02-04 10:25:27.855,"Previous Tag: 16245BG",592,0,0
8564,2022-02-04 10:25:28.122,"New Tag: OR02667",592,0,0
8422,2022-02-04 10:30:14.646,"Previous Tag: 19213BB",592,0,0
8422,2022-02-04 10:30:15.065,"New Tag: OR02668",592,0,0
8242,2022-02-04 10:30:51.633,"Previous Tag: 14054SS",592,0,0
8242,2022-02-04 10:30:51.945,"New Tag: OR02669",592,0,0
8196,2022-02-04 10:31:19.317,"Previous Tag: 19110AA",592,0,0
8196,2022-02-04 10:31:19.622,"New Tag: OR02670",592,0,0
7945,2022-02-04 10:31:35.965,"Previous Tag: 17193AA",592,0,0
7945,2022-02-04 10:31:36.308,"New Tag: OR02671",592,0,0
7869,2022-02-04 10:32:00.919,"Previous Tag: 17499AA",592,0,0
7869,2022-02-04 10:32:01.263,"New Tag: OR02672",592,0,0
7725,2022-02-04 10:32:48.659,"Previous Tag: 18206AA",592,0,0
7725,2022-02-04 10:32:48.969,"New Tag: OR02675",592,0,0
7779,2022-02-04 10:33:52.545,"Previous Tag: 19005BB",592,0,0
7779,2022-02-04 10:33:52.817,"New Tag: OR02673",592,0,0
8014,2022-02-04 10:34:33.608,"Previous Tag: 16193BB",592,0,0
8014,2022-02-04 10:34:33.924,"New Tag: OR02674",592,0,0
8103,2022-02-04 10:34:57.573,"Previous Tag: 17198SS",592,0,0
8103,2022-02-04 10:34:58.005,"New Tag: 21030",592,0,0
8063,2022-02-04 10:35:36.203,"Previous Tag: 16256SG",592,0,0
8063,2022-02-04 10:35:36.479,"New Tag: OR02676",592,0,0
7901,2022-02-04 10:36:22.993,"Previous Tag: 19077BB",592,0,0
7901,2022-02-04 10:36:23.276,"New Tag: OR02677",592,0,0
7934,2022-02-04 10:36:49.327,"Previous Tag: 16078BB",592,0,0
7934,2022-02-04 10:36:49.619,"New Tag: OR02678",592,0,0
8262,2022-02-04 10:37:13.820,"Previous Tag: 16221AA",592,0,0
8262,2022-02-04 10:37:14.098,"New Tag: OR02679",592,0,0
8443,2022-02-04 10:37:37.786,"Previous Tag: 16111AG",592,0,0
8443,2022-02-04 10:37:38.078,"New Tag: OR02680",592,0,0
7653,2022-02-04 11:15:14.432,"Previous Tag: 15168GS",592,0,0
7653,2022-02-04 11:15:14.725,"New Tag: OR02681",592,0,0
7953,2022-02-04 11:15:42.887,"Previous Tag: 16297CC",592,0,0
7953,2022-02-04 11:15:43.173,"New Tag: OR02682",592,0,0
7871,2022-02-04 11:16:29.087,"Previous Tag: 19092AA",592,0,0
7871,2022-02-04 11:16:29.558,"New Tag: OR02683",592,0,0
8230,2022-02-04 11:17:23.774,"Previous Tag: 17311AA",592,0,0
8230,2022-02-04 11:17:24.045,"New Tag: OR02684",592,0,0
8453,2022-02-04 11:17:58.440,"Previous Tag: 14012BB",592,0,0
8453,2022-02-04 11:17:58.785,"New Tag: OR02685",592,0,0
7894,2022-02-04 11:18:23.011,"Previous Tag: 16004CC",592,0,0
7894,2022-02-04 11:18:23.297,"New Tag: OR02686",592,0,0
7922,2022-02-04 11:18:50.692,"Previous Tag: 19054BB",592,0,0
7922,2022-02-04 11:18:50.988,"New Tag: OR02687",592,0,0
8470,2022-02-04 11:19:14.683,"Previous Tag: 18277CC",592,0,0
8470,2022-02-04 11:19:15.026,"New Tag: OR02688",592,0,0
8201,2022-02-04 11:19:40.348,"Previous Tag: 19040BB",592,0,0
8201,2022-02-04 11:19:40.633,"New Tag: OR02689",592,0,0
8477,2022-02-04 11:20:08.819,"Previous Tag: 14125BB",592,0,0
8477,2022-02-04 11:20:09.107,"New Tag: OR02690",592,0,0
8167,2022-02-04 11:20:29.992,"Previous Tag: 16017BB",592,0,0
8167,2022-02-04 11:20:30.342,"New Tag: OR02691",592,0,0
8701,2022-02-04 11:20:59.714,"Previous Tag: 17010BB",592,0,0
8701,2022-02-04 11:21:00.045,"New Tag: OR02692",592,0,0
7971,2022-02-04 11:22:15.274,"Previous Tag: 18089BB",592,0,0
7971,2022-02-04 11:22:15.564,"New Tag: OR02693",592,0,0
7939,2022-02-04 11:23:52.648,"Previous Tag: 17114AA",592,0,0
7939,2022-02-04 11:23:52.941,"New Tag: OR02694",592,0,0
2728,2022-02-04 11:24:39.174,"Scrapie or02695",592,0,0
8407,2022-02-04 11:29:16.786,"Previous Tag: 15044SS",592,0,0
8407,2022-02-04 11:29:17.095,"New Tag: 21031",592,0,0
8298,2022-02-04 11:30:09.248,"Previous Tag: 17082BG",592,0,0
8298,2022-02-04 11:30:09.527,"New Tag: OR02696",592,0,0
8594,2022-02-04 11:31:09.451,"Previous Tag: 16129AA",592,0,0
8594,2022-02-04 11:31:09.788,"New Tag: OR02697",592,0,0
8665,2022-02-04 11:32:04.187,"Previous Tag: 17298BB",592,0,0
8665,2022-02-04 11:32:04.480,"New Tag: 21032",592,0,0
7759,2022-02-04 11:33:05.156,"Previous Tag: 16203AA",592,0,0
7759,2022-02-04 11:33:05.432,"New Tag: OR02698",592,0,0
8290,2022-02-04 11:33:45.636,"Previous Tag: 17191CC",592,0,0
8290,2022-02-04 11:33:45.917,"New Tag: OR02699",592,0,0
7833,2022-02-04 11:34:50.798,"Previous Tag: 17146SS",592,0,0
7833,2022-02-04 11:34:51.068,"New Tag: OR02700",592,0,0
7762,2022-02-04 11:37:05.347,"Previous Tag: 15090AA",592,0,0
7762,2022-02-04 11:37:05.641,"New Tag: OR02701",592,0,0
8181,2022-02-04 11:37:51.110,"Previous Tag: 18141AA",592,0,0
